topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
62,reprieve,/rɪˈpriːv/,v,(pháp lý) hoãn thi hành một bản án (tử hình),70 jobs have been reprieved until next April.,70 công việc đã được hoãn cho đến tháng tư tới.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reprieve1.jpg,https://audio.tudienkala.com/audio/r/e/reprieve.mp3
62,reproach,/rɪˈprəʊtʃ/,v,đổ lỗi hoặc chỉ trích ai,She was reproached by colleagues for leaking the story to the press.,Cô đã đổ lỗi cho các đồng nghiệp về việc rò rỉ những câu chuyện cho báo chí.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reproach1.jpg,https://audio.tudienkala.com/audio/r/e/reproach.mp3
62,resolution,/rɛzəˈluːʃ(ə)n/,n,độ phân giải,high-resolution graphics,đồ họa với độ phân giải cao,https://audio.tudienkala.com/data/cache/images/300x225/r/e/resolution1.jpg,https://audio.tudienkala.com/audio/r/e/resolution.mp3
63,respite,/ˈrespaɪt/,n,thời gian nghỉ ngơi hoặc thoát khỏi điều gì khó khăn hoặc không dễ chịu,She continued to work without respite.,Cô ấy tiếp tục làm việc mà không có thời gian nghỉ ngơi.,https://audio.tudienkala.com/data/images_example/300x225/s/h/she_contin_ex2_58772bf57f8b9ac5308b46a2.jpg,https://audio.tudienkala.com/audio/r/e/respite.mp3
63,resurgence,/rɪˈsɜːdʒəns/,n,"sự hồi sinh, trỗi dậy (nghĩa bóng)",a resurgence of interest in the artist's work,mối quan tâm trỗi dậy với công việc nghệ sĩ,https://audio.tudienkala.com/data/cache/images/300x225/r/e/resurgence1.jpg,https://audio.tudienkala.com/audio/r/e/resurgence.mp3
63,rhetoric,/ˈretərɪk/,n,"lời lẽ hùng hồn (nhưng không hoàn toàn trung thực, chân thành)",His speech was dismissed as mere rhetoric by the opposition.,Bài phát biểu của ông đã bị bác bỏ chỉ vì lời nói hùng hồn của phe đối lập.,https://audio.tudienkala.com/data/images_example/300x225/h/i/his_speech_ex2_58772bf67f8b9ac5308b46a6.png,https://audio.tudienkala.com/audio/r/h/rhetoric.mp3
63,rigorous,/ˈrɪɡərəs/,adj,"khắt khe, nghiêm ngặt",The second team adopted a much more rigorous approach to the problem.,Nhóm nghiên cứu thứ hai đã thông qua một cách tiếp cận vấn đề khắt khe hơn.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_second_ex2_58772bf67f8b9ac5308b46a8.jpg,https://audio.tudienkala.com/audio/r/i/rigorous.mp3
63,robust,/rəʊˈbʌst/,adj,khoẻ mạnh,"She was almost 90, but still very robust.",Cô ấy gần 90 tuổi những vẫn rất khỏe mạnh.,https://audio.tudienkala.com/data/cache/images/300x225/r/o/robust2.png,https://audio.tudienkala.com/audio/r/o/robust.mp3
63,rudimentary,/ruːdɪˈmentəri/,adj,"sơ bộ, sơ đẳng",They were given only rudimentary training in the job.,Họ chỉ đưa ra khóa đào tạo căn bản trong công việc.,https://audio.tudienkala.com/data/cache/images/300x225/r/u/rudimentary1.jpg,https://audio.tudienkala.com/audio/r/u/rudimentary.mp3
63,rustic,/ˈrʌstɪk/,adj,"dân dã, chất phác; mộc mạc",The property has a certain rustic charm.,Nơi này có một nét duyên dáng mộc mạc nhất định.,https://audio.tudienkala.com/data/cache/images/300x225/r/u/rustic1.jpg,https://audio.tudienkala.com/audio/r/u/rustic.mp3
63,ruthless,/ˈruːθləs/,adj,tàn ác; nhẫn tâm,The way she behaved towards him was utterly ruthless.,Cách cô ấy cư xử đối với anh ta cực kỳ tàn nhẫn.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_way_sh_ex2_58772bf87f8b9ac5308b46ae.jpg,https://audio.tudienkala.com/audio/r/u/ruthless.mp3
63,sage,/seɪdʒ/,n,người rất khôn ngoan,The wise old sage nodded.,Nhà hiền triết già khôn ngoan đã gật đầu.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/sage1.jpg,https://audio.tudienkala.com/audio/s/a/sage.mp3
63,sanction,/ˈsæŋkʃən/,v,phê chuẩn,The government refused to sanction a further cut in interest rates.,Chính phủ đã từ chối phê duyệt việc cắt giảm thêm lãi suất.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/sanction1.jpg,https://audio.tudienkala.com/audio/s/a/sanction.mp3
63,sarcasm,/ˈsɑːkæzəm/,n,"sự chế nhạo, lời châm biếm","""You have been working hard,"" he said with heavy sarcasm, as he looked at the empty page.","""Bạn đã làm việc chăm chỉ,"" ông nói với vẻ mỉa mai nặng, khi nhìn vào trang trống.",https://audio.tudienkala.com/data/images_example/300x225/y/o/you_have_b_ex2_58772bfa7f8b9ac5308b46b4.jpg,https://audio.tudienkala.com/audio/s/a/sarcasm.mp3
63,sardonic,/sɑːˈdɒn.ɪk/,adj,"nhạo báng, khinh miệt",He looked at her with sardonic amusement.,Anh nhìn cô với vẻ nhạo báng thích thú.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/sardonic1.png,https://audio.tudienkala.com/audio/s/a/sardonic.mp3
63,singular,/ˈsɪŋɡjələr/,adj,rất tuyệt vời hoặc rõ ràng,landscape of singular beauty,cảnh quan với vẻ đẹp tuyệt vời,https://audio.tudienkala.com/data/cache/images/300x225/s/i/singular1.jpg,https://audio.tudienkala.com/audio/s/i/singular.mp3
63,sombre,/ˈsɒmbər/,adj,đau buồn,Paul was in a sombre mood.,Paul đang rất đau buồn.,https://audio.tudienkala.com/data/cache/images/300x225/s/o/sombre1.jpg,https://audio.tudienkala.com/audio/s/o/sombre.mp3
63,sparse,/spɑːs/,adj,"thưa thớt, rải rác",Information coming out of the disaster area is sparse.,Các thông tin từ khu vực thảm họa rất là thưa thớt.,https://audio.tudienkala.com/data/cache/images/300x225/s/p/sparse1.jpg,https://audio.tudienkala.com/audio/s/p/sparse.mp3
63,sporadic,/spəˈrædɪk/,adj,"không thường xuyên; không đều đặn, rải rác",More than 100 people have been killed this year in sporadic outbursts of ethnic violence.,Hơn 100 người đã thiệt mạng trong năm nay trong sự bùng phát rải rác của bạo lực sắc tộc.,https://audio.tudienkala.com/data/cache/images/300x225/s/p/sporadic1.jpg,https://audio.tudienkala.com/audio/s/p/sporadic.mp3
63,spurious,/ˈspjʊəriəs/,adj,"giả, giả mạo",He had managed to create the entirely spurious impression that the company was thriving.,Ông ấy đã cố gắng tạo ra những cảm giác hoàn toàn giả mạo rằng công ty đang phát triển mạnh.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_had_man_ex2_58772bfc7f8b9ac5308b46c0.jpg,https://audio.tudienkala.com/audio/s/p/spurious.mp3
63,stagnant,/ˈstægnənt/,adj,trì trệ,A stagnant economy is not growing or developing.,Một nền kinh tế trì trệ là nền kinh tế không đang lớn lên hoặc không đang phát triển.,https://audio.tudienkala.com/data/images_example/300x225/a/_/a_stagnant_ex2_56248d117f8b9a020d26187c.jpg,https://audio.tudienkala.com/audio/s/t/stagnant.mp3
63,static,/ˈstætɪk/,adj,"tĩnh, không thay đổi, phát triển",The balance sheet provides a static picture of the financial position at a point in time.,Bảng cân đối cung cấp một hình ảnh tĩnh về tình hình tài chính tại một thời điểm.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/static1.jpg,https://audio.tudienkala.com/audio/s/t/static.mp3
63,staunch,/stɔːntʃ/,adj,trung thành,He gained a reputation as being a staunch defender.,Ông ấy nổi tiếng như là một hậu vệ trung thành.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/staunch1.jpg,https://audio.tudienkala.com/audio/s/t/staunch.mp3
63,stringent,/ˈstrɪndʒənt/,adj,nghiêm ngặt,We need to introduce more stringent security measures such as identity cards.,Chúng tôi cần phải giới thiệu các biện pháp an ninh nghiêm ngặt hơn như chứng minh thư.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/stringent1.jpg,https://audio.tudienkala.com/audio/s/t/stringent.mp3
63,subordinate,/səˈbɔːdənət/,adj,"có địa vị, cấp bậc thấp hơn",In many societies women are subordinate to men.,Nhiều phụ nữ trong xã hội có địa vị thấp hơn đàn ông.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/subordinate1.png,https://audio.tudienkala.com/audio/s/u/subordinate.mp3
63,subtle,/ˈsʌtl/,adj,"khó thấy, không dễ phát hiện",There are subtle differences between the two versions.,Có sự khác biệt khó phát hiện giữa hai phiên bản.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/subtle1.jpg,https://audio.tudienkala.com/audio/s/u/subtle.mp3
63,subversive,/səbˈvɜːsɪv/,adj,"(cố gắng, có khả năng) lật đổ chính phủ hay hệ thống chính trị",subversive activities,các hoạt động lật đổ chính quyền,https://audio.tudienkala.com/data/cache/images/300x225/s/u/subversive1.png,https://audio.tudienkala.com/audio/s/u/subversive.mp3
63,superficial,/ˌsupərˈfɪʃəl/,adj,"nông cạn, hời hợt",a superficial friendship,một mối quan hệ hời hợt,https://audio.tudienkala.com/data/cache/images/300x225/s/u/superficial1.jpg,https://audio.tudienkala.com/audio/s/u/superficial.mp3
63,superfluous,/suːˈpɜːfluəs/,adj,"thừa thãi, không cần thiết",The report was marred by a mass of superfluous detail.,Bản báo cáo bị ảnh hưởng bởi một loạt các chi tiết thừa thãi.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/superfluous1.jpg,https://audio.tudienkala.com/audio/s/u/superfluous.mp3
63,susceptible,/səˈseptəbl/,adj,"dễ bị (ảnh hưởng, tổn thương,...)",He's highly susceptible to flattery.,Anh ấy rất dễ bị ảnh hưởng.,https://audio.tudienkala.com/data/images_example/300x225/h/e/hes_highly_ex1_587729fa7f8b9a8e308b4661.jpg,https://audio.tudienkala.com/audio/s/u/susceptible.mp3
63,sustain,/səˈsteɪn/,v,"giữ vững được, duy trì",Which planets can sustain life?,Những hành tinh nào có thể duy trì sự sống?,https://audio.tudienkala.com/data/images_example/300x225/w/h/which_plan_ex1_58772a417f8b9a99308b460e.png,https://audio.tudienkala.com/audio/s/u/sustain.mp3
63,tacit,/ˈtæsɪt/,adj,"ngầm, không nói ra","By tacit agreement, the subject was never mentioned again.","Theo thỏa thuận ngầm, chủ đề này không bao giờ được đề cập một lần nữa.",https://audio.tudienkala.com/data/cache/images/300x225/t/a/tacit1.jpg,https://audio.tudienkala.com/audio/t/a/tacit.mp3
63,tangible,/'tændʒəbl/,adj,"hữu hình, rõ ràng",We cannot accept his findings without tangible evidence.,Chúng tôi không thể chấp nhận việc tìm kiếm của anh ấy mà không có chứng cứ rõ ràng,https://audio.tudienkala.com/data/cache/images/300x225/t/a/tangible1.jpg,https://audio.tudienkala.com/audio/t/a/tangible.mp3
63,tedious,/'ti:djəs/,adj,"chán ngắt, tẻ nhạt, nhạt nhẽo, buồn tẻ",Counting merchandise all weekend is the most tedious job I can imagine.,Kiểm đếm hàng suốt kỳ nghỉ cuối tuần là một công việc tẻ nhạt nhất tôi có thể hình dung.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/tedious1.png,https://audio.tudienkala.com/audio/t/e/tedious.mp3
63,temper,/ˈtempər/,v,làm ôn hoà hoặc làm dịu đi tác động của cái gì,The hot sunny days were tempered by a light breeze.,Những ngày nắng nóng đã được làm dịu đi bởi một làn gió nhẹ.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/temper1.jpg,https://audio.tudienkala.com/audio/t/e/temper.mp3
63,temperate,/ˈtempərət/,adj,có chừng mực; ôn hoà,He is a temperate man.,Anh ấy là một người đàn ông ôn hòa.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_is_a_te_ex2_58772bff7f8b9ac5308b46d0.jpg,https://audio.tudienkala.com/audio/t/e/temperate.mp3
63,tentative,/ˈtentətɪv/,adj,tạm thời,I have tentative plans to take a trip to Seattle in July.,Tôi có kế hoạch tạm thời về một chuyến đi đến Seattle vào tháng Bảy.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/tentative1.jpg,https://audio.tudienkala.com/audio/t/e/tentative.mp3
63,tenuous,/ˈtenjuəs/,adj,"yếu ớt, không chắc chắn (hầu như không tồn tại)",The police have only found a tenuous connection between the two robberies.,Cảnh sát chỉ tìm thấy một kết nối yếu ớt giữa hai tên cướp.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/tenuous1.jpg,https://audio.tudienkala.com/audio/t/e/tenuous.mp3
63,transient,/ˈtrænziənt/,adj,"ngắn ngủi, thoáng qua",A glass of whisky has only a transient warming effect.,Một ly whisky chỉ có một hiệu ứng ấm lên thoáng qua.,https://audio.tudienkala.com/data/cache/images/300x225/t/r/transient1.png,https://audio.tudienkala.com/audio/t/r/transient.mp3
63,trivial,/ˈtrɪviəl/,adj,"nhỏ nhặt, lặt vặt",My younger brother and I used to have some arguments about trivial things.,Trước đây em trai tôi và tôi hay tranh cãi nhau về những chuyện nhỏ nhặt.,https://audio.tudienkala.com/data/images_example/300x225/m/y/my_younger_ex1_587729fe7f8b9a8e308b4673.jpg,https://audio.tudienkala.com/audio/t/r/trivial.mp3
63,ubiquitous,/juːˈbɪkwɪtəs/,adj,có ở khắp nơi; rất phổ biến,"Leather is very much in fashion this season, as is the ubiquitous denim.",Da được sử dụng rất nhiều trong thời trang mùa này như một chất liệu phổ biến.,https://audio.tudienkala.com/data/cache/images/300x225/u/b/ubiquitous1.jpg,https://audio.tudienkala.com/audio/u/b/ubiquitous.mp3
63,undermine,/ˌʌndəˈmaɪn/,v,"làm yếu đi, giảm hiệu quả (nhất là sự tự tin, quyền lực)",This crisis has undermined his position.,Cuộc khủng hoảng này đã làm suy yếu đi vị trí của anh ấy.,https://audio.tudienkala.com/data/cache/images/300x225/u/n/undermine1.jpg,https://audio.tudienkala.com/audio/u/n/undermine.mp3
63,unequivocal,/ˌʌnɪˈkwɪvəkəl/,adj,"(thể hiện ý kiến, ý định) rõ ràng và chắc chắn",The answer was an unequivocal ‘no’.,"Câu trả lời rõ ràng là "" không "".",https://audio.tudienkala.com/data/images_example/300x225/t/h/the_answer_ex2_58772c007f8b9ac5308b46d8.jpg,https://audio.tudienkala.com/audio/u/n/unequivocal.mp3
63,unorthodox,/ʌnˈɔːθədɒks/,adj,không chính thống,unorthodox methods,phương pháp không chính thống,https://audio.tudienkala.com/data/cache/images/300x225/u/n/unorthodox1.png,https://audio.tudienkala.com/audio/u/n/unorthodox.mp3
63,unprecedented,/ʌnˈpresɪdəntɪd/,adj,chưa từng có/xảy ra trước đây,The situation is unprecedented in modern times.,Tình huống này là chưa từng xảy ra trước đây trong thời hiện đại.,https://audio.tudienkala.com/data/cache/images/300x225/u/n/unprecedented1.jpg,https://audio.tudienkala.com/audio/u/n/unprecedented.mp3
63,utilitarian,/ˌjuːtɪlɪˈteəriən/,adj,"mang tính hữu dụng, thiết thực","Like many factories, it's a very ugly utilitarian building.","Giống như nhiều nhà máy, đó là một tòa nhà thiết thực rất xấu xí.",https://audio.tudienkala.com/data/cache/images/300x225/u/t/utilitarian1.jpg,https://audio.tudienkala.com/audio/u/t/utilitarian.mp3
63,viable,/ˈvaɪəbl/,adj,có tính khả thi,I am afraid your plan is not viable.,Tôi e rằng kế hoạch của bạn không có tính khả thi.,https://audio.tudienkala.com/data/images_example/300x225/_/i/_i_am_afra_ex1_58772aac7f8b9a9d308b471f.png,https://audio.tudienkala.com/audio/v/i/viable.mp3
63,volatile,/ˈvɒlətaɪl/,adj,nhiều biến động; dễ trở nên xấu đi hay nguy hiểm hơn,a volatile exchange rate,một biến động tỷ giá,https://audio.tudienkala.com/data/cache/images/300x225/v/o/volatile1.png,https://audio.tudienkala.com/audio/v/o/volatile.mp3
63,vulnerable,/ˈvʌlnərəbl ̩/,adj,"dễ bị tổn thương, dễ bị tấn công","Tourists are more vulnerable to attack, because they do not know which areas of the city to avoid.","Khách du lịch dễ bị tấn công, bởi vì họ không biết khu vực nào trong thành phố để tránh.",https://audio.tudienkala.com/data/cache/images/300x225/v/u/vulnerable1.jpg,https://audio.tudienkala.com/audio/v/u/vulnerable.mp3
